id,juId,content,poetId,poetName,poetryId,poetryName
2593,2666,镜湖三百里，菡萏发荷花。,247,李白,7825,子夜吴歌·夏歌
2594,2667,东园载酒西园醉，摘尽枇杷一树金。,126,戴复古,70984,初夏游张园
2595,2668,风吹古木晴天雨，月照平沙夏夜霜。,665,白居易,22575,江楼夕望招客
2596,2669,若耶溪傍采莲女，笑隔荷花共人语。,247,李白,7759,采莲曲
2597,2670,长夏村墟风日清，檐牙燕雀已生成。,179,张耒,71497,夏日三首·其一
2598,2671,四顾山光接水光，凭栏十里芰荷香。,268,黄庭坚,70943,鄂州南楼书事
2599,2672,秀色掩今古，荷花羞玉颜。,247,李白,8353,西施 / 咏苎萝山
2600,2673,荷花开后西湖好，载酒来时。,561,欧阳修,48729,采桑子·荷花开后西湖好
2601,2674,柳外轻雷池上雨，雨声滴碎荷声。,561,欧阳修,48842,临江仙·柳外轻雷池上雨
2602,2675,圆荷浮小叶，细麦落轻花。,474,杜甫,10932,为农
2603,2676,风老莺雏，雨肥梅子，午阴嘉树清圆。,164,周邦彦,50967,满庭芳·夏日溧水无想山作
2604,2677,夜合花开香满庭，夜深微雨醉初醒。,2341,窦叔向,13982,夏夜宿表兄话旧
2605,2678,别院深深夏席清，石榴开遍透帘明。,234,苏舜钦,70922,夏意
2606,2679,菱叶萦波荷飐风，荷花深处小船通。,665,白居易,22497,采莲曲
2607,2680,莲子已成荷叶老。青露洗、萍花汀草。,536,李清照,52807,怨王孙·湖上风来波浩渺
2608,2681,胭脂雪瘦熏沉水，翡翠盘高走夜光。,304,蔡松年,71280,鹧鸪天·赏荷
2609,2682,叹息老来交旧尽，睡来谁共午瓯茶。,272,陆游,71228,幽居初夏
2610,2683,手弄生绡白团扇，扇手一时似玉。,183,苏轼,49464,贺新郎·夏景
2611,2684,秀樾横塘十里香，水花晚色静年芳。,304,蔡松年,71280,鹧鸪天·赏荷
2612,2685,风蒲猎猎小池塘。过雨荷花满院香。,448,李重元,64852,忆王孙·夏词
2613,2686,午梦扁舟花底。香满两湖烟水。,361,杨万里,56479,昭君怨·咏荷上雨
2614,2687,涉江玩秋水，爱此红蕖鲜。,247,李白,71278,折荷有赠
2615,2688,芰荷迭映蔚，蒲稗相因依。,758,谢灵运,48084,石壁精舍还湖中作
2616,2689,游女带花偎伴笑，争窈窕，竞折团荷遮晚照。,111,李珣,71066,南乡子·乘彩舫
2617,2690,桑野就耕父，荷锄随牧童。,757,孟浩然,7430,田家元日
2618,2691,雾柳暗时云度月，露荷翻处水流萤。,120,张元干,53563,浣溪沙·山绕平湖波撼城
2619,2692,攀荷弄其珠，荡漾不成圆。,247,李白,71278,折荷有赠
2620,2693,夏条绿已密，朱萼缀明鲜。,564,韦应物,9082,夏花明
2621,2695,泰山嵯峨夏云在，疑是白波涨东海。,247,李白,8190,早秋单父南楼酬窦公衡
2622,2696,涧影见松竹，潭香闻芰荷。,757,孟浩然,7382,夏日浮舟过陈大水亭 / 浮舟过滕逸人别业
2623,2697,白鸟朱荷引画桡，垂杨影里见红桥，欲寻往事已魂消。,599,王士祯,72063,浣溪沙·红桥
2624,2698,谷鸟吟晴日，江猿啸晚风。,247,李白,8095,江夏别宋之悌
2625,2699,翠葆参差竹径成。新荷跳雨泪珠倾。,164,周邦彦,50975,浣沙溪·翠葆参差竹径成
2626,2700,纱厨藤簟，玉人罗扇轻缣。,278,白朴,71388,天净沙·夏
2627,2701,兰舟斜缆垂扬下，只宜辅枕簟向凉亭披襟散发。,278,白朴,71385,得胜乐·夏
2628,2702,意内称长短，终身荷圣情。,474,杜甫,10867,端午日赐衣
2629,2703,雨停荷芰逗浓香，岸边蝉噪垂杨。,284,阎选,71467,临江仙·雨停荷芰逗浓香
2630,2704,携手藕花湖上路。一霎黄梅细雨。,220,朱淑真,55204,清平乐·夏日游湖
2631,2705,败荷零落，衰杨掩映，岸边两两三三，浣沙游女。,535,柳永,48331,夜半乐·冻云黯淡天气
2632,2706,手红冰碗藕，藕碗冰红手。,183,苏轼,49515,菩萨蛮·回文夏闺怨
2633,2707,笑指吾庐何处是？一池荷叶小桥横。,81,陈继儒,72055,浣溪沙·初夏夜饮归
2634,2708,荷芰风轻帘幕香，绣衣鸂鶒泳回塘，小屏闲掩旧潇湘。,496,顾敻,71509,浣溪沙·荷芰风轻帘幕香
2635,2709,香汗薄衫凉，凉衫薄汗香。,183,苏轼,49515,菩萨蛮·回文夏闺怨
2636,2710,蛾眉淡了教谁画？瘦岩岩羞戴石榴花。,235,关汉卿,71495,大德歌·夏
2637,2711,鸳鸯密语同倾盖，且莫与、浣纱人说。,53,张炎,64326,疏影·咏荷叶
2638,2712,不管垂杨珠泪进，滴碎荷声千顷。,504,王夫之,70713,清平乐·咏雨
2639,2713,一番荷芰生池沼，槛前风送馨香。,132,尹鹗,71723,临江仙·一番荷芰生池沼
2640,2714,水天清话，院静人销夏。,277,项鸿祚,70794,清平乐·池上纳凉
2641,2715,小扇引微凉，悠悠夏日长。,571,顾太清,71604,菩萨蛮·端午日咏盆中菊
2642,2716,藕花珠缀，犹似汗凝妆。,284,阎选,71467,临江仙·雨停荷芰逗浓香
2643,2717,深夜无风新雨歇，凉月，露迎珠颗入圆荷。,284,阎选,47346,定风波·江水沉沉帆影过
2644,2718,春至花如锦，夏近叶成帷。,0,,72429,芳树
2645,2719,酷暑天，葵榴发，喷鼻香十里荷花。,278,白朴,71385,得胜乐·夏
2646,2721,酒盏旋将荷叶当。莲舟荡。时时盏里生红浪。,561,欧阳修,48774,渔家傲·花底忽闻敲两桨
2647,2722,琴书倦，鹧鸪唤起南窗睡。,280,谢逸,51375,千秋岁·咏夏景
2648,2723,梅子青，梅子黄，菜肥麦熟养蚕忙。,177,祝允明,71386,首夏山中行吟
2649,2724,晴云轻漾，熏风无浪，开樽避暑争相向。,638,薛昂夫,71568,西湖杂咏·夏
2650,2725,向浅洲远渚，亭亭清绝。,53,张炎,64326,疏影·咏荷叶
2651,2726,野童扶醉舞，山鸟助酣歌。,757,孟浩然,7382,夏日浮舟过陈大水亭 / 浮舟过滕逸人别业
2652,2727,晚风收暑，小池塘荷净。,47,刘光祖,66309,洞仙歌·荷花
2653,2728,盘心清露如铅水，又一夜、西风吹折。,53,张炎,64326,疏影·咏荷叶
2654,2729,水际轻烟，沙边微雨。荷花芳草垂杨渡。,753,刘将孙,64439,踏莎行·闲游
2655,2730,转眼葵肌初绣，又红欹栏角。,712,陈维崧,70722,好事近·夏日史遽庵先生招饮即用先生喜余归自吴阊过访原韵
2656,2731,一霎荷塘过雨，明朝便是秋声。,277,项鸿祚,70794,清平乐·池上纳凉
2657,2732,悄无人、桐阴转午，晚凉新浴。,183,苏轼,49464,贺新郎·夏景
2658,2733,云尽月如练，水凉风似秋。,1524,欧阳詹,18127,荆南夏夜水楼怀昭丘直上人云梦李莘
2659,2734,犹有遗簪，不展秋心，能卷几多炎热。,53,张炎,64326,疏影·咏荷叶
2660,2735,艇子几时同泛？待折荷花临鉴。,763,厉鹗,70770,谒金门·七月既望湖上雨后作
2661,2736,我爱山中夏，空冥花雨下。,0,,71541,山中四咏
2662,2738,楝花飘砌。蔌蔌清香细。,280,谢逸,51375,千秋岁·咏夏景
2663,2739,秋风萧瑟，洪波涌起。,552,曹操,48005,观沧海
2664,2740,解落三秋叶，能开二月花。,521,李峤,3493,风
2665,2741,湖光秋月两相和，潭面无风镜未磨。,197,刘禹锡,19085,望洞庭
2666,2742,自古逢秋悲寂寥，我言秋日胜春朝。,197,刘禹锡,71200,秋词
2667,2743,银烛秋光冷画屏，轻罗小扇扑流萤。,211,杜牧,27845,秋夕
2668,2744,停车坐爱枫林晚，霜叶红于二月花。,211,杜牧,27824,山行
2669,2745,八月秋高风怒号，卷我屋上三重茅。,474,杜甫,10521,茅屋为秋风所破歌
2670,2746,长风万里送秋雁，对此可以酣高楼。,247,李白,8180,宣州谢脁楼饯别校书叔云
2671,2747,秋风起兮白云飞，草木黄落兮雁南归。,700,刘彻,47937,秋风辞
2672,2748,秋风萧瑟天气凉，草木摇落露为霜，群燕辞归鹄南翔。,616,曹丕,48007,燕歌行二首·其一
2673,2749,榈庭多落叶，慨然知已秋。,645,陶渊明,71236,酬刘柴桑
2674,2750,桂林风景异，秋似洛阳春。,248,宋之问,3070,始安秋日
2675,2751,荆溪白石出，天寒红叶稀。,515,王维,71237,山中
2676,2752,秋声万户竹，寒色五陵松。,671,李颀,6060,望秦川
2677,2753,金井梧桐秋叶黄，珠帘不卷夜来霜。,437,王昌龄,1465,长信怨
2678,2754,木落雁南度，北风江上寒。,757,孟浩然,7336,早寒江上有怀 / 早寒有怀
2679,2755,雨色秋来寒，风严清江爽。,247,李白,8205,酬裴侍御对雨感时见赠
2680,2756,人烟寒橘柚，秋色老梧桐。,247,李白,8292,秋登宣城谢脁北楼
2681,2757,信宿渔人还泛泛，清秋燕子故飞飞。,474,杜甫,11264,秋兴八首
2682,2758,梅定妒，菊应羞。画阑开处冠中秋。,536,李清照,52831,鹧鸪天·桂花
2683,2759,昨夜风兼雨，帘帏飒飒秋声。,269,李煜,47048,乌夜啼·昨夜风兼雨
2684,2760,丁丁漏水夜何长，漫漫轻云露月光。,348,张仲素,1889,秋夜曲
2685,2761,戍鼓断人行，边秋一雁声。,474,杜甫,10886,月夜忆舍弟
2686,2762,南湖秋水夜无烟，耐可乘流直上天。,247,李白,71289,游洞庭湖五首·其二
2687,2763,尘世难逢开口笑，菊花须插满头归。,211,杜牧,27629,九日齐山登高 / 九日齐安登高
2688,2764,怀君属秋夜，散步咏凉天。,564,韦应物,8693,秋夜寄邱员外 / 秋夜寄丘二十二员外
2689,2765,络纬秋啼金井阑，微霜凄凄簟色寒。,247,李白,7727,长相思·其一
2690,2766,饮马渡秋水，水寒风似刀。,437,王昌龄,6294,塞下曲四首
2691,2767,罗幕轻寒，燕子双飞去。,432,晏殊,48478,蝶恋花·槛菊愁烟兰泣露
2692,2768,秋菊有佳色，裛露掇其英。,645,陶渊明,72121,饮酒·其四
2693,2769,不觉碧山暮，秋云暗几重。,247,李白,8442,听蜀僧濬弹琴 / 听蜀僧浚弹琴
2694,2770,江涵秋影雁初飞，与客携壶上翠微。,211,杜牧,27629,九日齐山登高 / 九日齐安登高
2695,2771,红叶晚萧萧，长亭酒一瓢。,267,许浑,28098,秋日赴阙题潼关驿楼 / 行次潼关逢魏扶东归
2696,2772,鸿雁几时到，江湖秋水多。,474,杜甫,10909,天末怀李白
2697,2773,共眠一舸听秋雨，小簟轻衾各自寒。,637,朱彝尊,70732,桂殿秋·思往事
2698,2774,今逢四海为家日，故垒萧萧芦荻秋。,197,刘禹锡,18702,西塞山怀古
2699,2775,马穿山径菊初黄，信马悠悠野兴长。,122,王禹偁,69055,村行
2700,2776,萧萧远树疏林外，一半秋山带夕阳。,184,寇准,70917,书河上亭壁
2701,2777,秋来相顾尚飘蓬，未就丹砂愧葛洪。,474,杜甫,10788,赠李白
2702,2778,休问梁园旧宾客，茂陵秋雨病相如。,204,李商隐,28633,寄令狐郎中
2703,2779,秋色渐将晚，霜信报黄花。,71,叶梦得,51987,水调歌头·秋色渐将晚
2704,2780,何处秋风至？萧萧送雁群。,197,刘禹锡,18944,秋风引
2705,2781,乐游原上清秋节，咸阳古道音尘绝。,247,李白,47070,忆秦娥·箫声咽
2706,2782,白狼河北音书断，丹凤城南秋夜长。,494,沈佺期,4745,古意呈补阙乔知之 / 独不见
2707,2783,夜雨做成秋，恰上心头。,188,纳兰性德,70756,浪淘沙·夜雨做成秋
2708,2784,繁霜尽是心头血，洒向千峰秋叶丹。,489,戚继光,71957,望阙台
2709,2785,弓背霞明剑照霜，秋风走马出咸阳。,539,令狐楚,71254,少年行四首·其三
2710,2786,远书归梦两悠悠，只有空床敌素秋。,204,李商隐,28708,端居
2711,2787,黄菊枝头生晓寒。人生莫放酒杯干。,268,黄庭坚,49924,鹧鸪天·座中有眉山隐客史应之和前韵即席答之
2712,2788,不如随分尊前醉，莫负东篱菊蕊黄。,536,李清照,52853,鹧鸪天·寒日萧萧上琐窗
2713,2789,楼倚霜树外，镜天无一毫。,211,杜牧,27599,长安秋望
2714,2790,南浦凄凄别，西风袅袅秋。,665,白居易,22406,南浦别
2715,2791,一轮秋影转金波。飞镜又重磨。,217,辛弃疾,57847,太常引·建康中秋夜为吕叔潜赋
2716,2792,深秋帘幕千家雨，落日楼台一笛风。,211,杜牧,27622,题宣州开元寺水阁阁下宛溪夹溪居人
2717,2793,昨夜秋风入汉关，朔云边月满西山。,681,严武,13270,军城早秋
2718,2794,芙蓉生在秋江上，不向东风怨未开。,734,高蟾,36218,下第后上永崇高侍郎
2719,2795,胭脂洗出秋阶影，冰雪招来露砌魂。,611,曹雪芹,71594,薛宝钗咏白海棠
2720,2796,兰有秀兮菊有芳，怀佳人兮不能忘。,700,刘彻,47937,秋风辞
2721,2797,枫落河梁野水秋。淡烟衰草接郊丘。,467,苏庠,51414,鹧鸪天·枫落河梁野水秋
2722,2798,登舟望秋月，空忆谢将军。,247,李白,8373,夜泊牛渚怀古
2723,2799,龙吟虎啸一时发，万籁百泉相与秋。,671,李颀,6033,听安万善吹觱篥歌
2724,2800,桂魄初生秋露微，轻罗已薄未更衣。,515,王维,18010,秋夜曲
2725,2801,布被秋宵梦觉，眼前万里江山。,217,辛弃疾,57613,清平乐·独宿博山王氏庵
2726,2802,秋到边城角声哀，烽火照高台。,272,陆游,56025,秋波媚·七月十六日晚登高兴亭望长安南山
2727,2803,阴生古苔绿，色染秋烟碧。,247,李白,8445,南轩松
2728,2804,调角断清秋，征人倚戍楼。,336,张乔,34461,书边事
2729,2805,天秋月又满，城阙夜千重。,286,戴叔伦,14182,客夜与故人偶集 / 江乡故人偶集客舍
2730,2806,秋空明月悬，光彩露沾湿。,757,孟浩然,7257,秋宵月下有怀
2731,2807,秋风万里芙蓉国，暮雨千家薜荔村。,548,谭用之,41636,秋宿湘江遇雨
2732,2808,且欲近寻彭泽宰，陶然共醉菊花杯。,775,崔曙,7195,九日登望仙台呈刘明府容
2733,2809,秋阴时晴渐向暝，变一庭凄冷。,164,周邦彦,71422,关河令·秋阴时晴渐向暝
2734,2811,细数十年事，十处过中秋。,529,范成大,56204,水调歌头·细数十年事
2735,2812,秋草独寻人去后，寒林空见日斜时。,104,刘长卿,7072,长沙过贾谊宅
2736,2813,日暮秋烟起，萧萧枫树林。,286,戴叔伦,14343,过三闾庙
2737,2814,晓月暂飞高树里，秋河隔在数峰西。,473,韩翃,15018,宿石邑山中
2738,2815,满载一船秋色，平铺十里湖光。,406,张孝祥,56653,西江月·阻风山峰下
2739,2816,落日心犹壮，秋风病欲疏。,474,杜甫,11290,江汉
2740,2817,明日巴陵道，秋山又几重。,484,李益,14928,喜见外弟又言别
2741,2818,西风乱叶溪桥树。秋在黄花羞涩处。,317,张榘,61374,青玉案·被檄出郊题陈氏山居
2742,2819,空园白露滴，孤壁野僧邻。,465,马戴,30310,灞上秋居
2743,2820,冉冉秋光留不住，满阶红叶暮。,269,李煜,71432,谢新恩·冉冉秋光留不住
2744,2821,野水参差落涨痕，疏林欹倒出霜根。,183,苏轼,71777,书李世南所画秋景二首
2745,2822,微阳下乔木，远色隐秋山。,465,马戴,30260,落日怅望
2746,2823,晚云都变露，新月初学扇，塞鸿一字来如线。,344,周德清,69779,塞鸿秋·浔阳即景
2747,2824,醉里秋波，梦中朝雨，都是醒时烦恼。,233,时彦,65428,青门饮·寄宠人
2748,2825,月到东南秋正半。双阙中间，浩荡流银汉。,408,王国维,71419,蝶恋花·月到东南秋正半
2749,2826,鸟下绿芜秦苑夕，蝉鸣黄叶汉宫秋。,267,许浑,28289,咸阳城东楼 / 咸阳城西楼晚眺
2750,2827,年年陌上生秋草，日日楼中到夕阳。,588,晏几道,49144,鹧鸪天·醉拍春衫惜旧香
2751,2828,雨过月华生，冷彻鸳鸯浦。,535,柳永,48216,甘草子·秋暮
2752,2829,晓迎秋露一枝新，不占园中最上春。,211,杜牧,27826,紫薇花
2753,2830,荒城临古渡，落日满秋山。,515,王维,5638,归嵩山作
2754,2831,枕簟溪堂冷欲秋。断云依水晚来收。,217,辛弃疾,57569,鹧鸪天·鹅湖归病起作
2755,2832,城边有古树，日夕连秋声。,247,李白,8024,沙丘城下寄杜甫
2756,2833,船动湖光滟滟秋，贪看年少信船流。,66,皇甫松,71396,采莲子·船动湖光滟滟秋
2757,2834,南陵水面漫悠悠，风紧云轻欲变秋。,211,杜牧,27799,南陵道中 / 寄远
2758,2835,秋光一片，问苍苍桂影，其中何物？,672,赵秉文,72104,大江东去·用东坡先生韵
2759,2836,满园花菊郁金黄，中有孤丛色似霜。,665,白居易,23107,重阳席上赋白菊
2760,2837,如何肯到清秋日，已带斜阳又带蝉。,204,李商隐,28693,柳
2761,2838,只有一枝梧叶，不知多少秋声。,53,张炎,64278,清平乐·候蛩凄断
2762,2839,秋雨一何碧，山色倚晴空。,478,方岳,61971,水调歌头·平山堂用东坡韵
2763,2840,寒山几堵，风低削碎中原路，秋空一碧无今古。,712,陈维崧,70717,醉落魄·咏鹰
2764,2841,云中君不见，竟夕自悲秋。,465,马戴,70851,楚江怀古三首·其一
2765,2842,常恐秋风早，飘零君不知。,744,卢照邻,2558,曲池荷
2766,2843,鄂王坟上草离离，秋日荒凉石兽危。,651,赵孟頫,69162,岳鄂王墓
2767,2844,竹叶于人既无分，菊花从此不须开。,474,杜甫,71837,九日五首·其一
2768,2845,立秋后三日行，舟之前后，如朝霞相映，望之不断也。,724,陈与义,53476,虞美人·扁舟三日秋塘路
2769,2846,北郭清溪一带流，红桥风物眼中秋，绿杨城郭是扬州。,599,王士祯,70745,浣溪沙·红桥
2770,2847,雨过一蝉噪，飘萧松桂秋。,211,杜牧,27617,题扬州禅智寺
2771,2848,落日塞尘起，胡骑猎清秋。,217,辛弃疾,57538,水调歌头·舟次扬州和人韵
2772,2849,高梧百尺夜苍苍，乱扫秋星落晓霜。,260,郑板桥,71548,咏梧桐
2773,2850,十轮霜影转庭梧，此夕羁人独向隅。,432,晏殊,71826,中秋月
2774,2851,寒眼乱空阔，客意不胜秋。,101,杨炎正,58988,水调歌头·登多景楼
2775,2852,禹庙空山里，秋风落日斜。,474,杜甫,11185,禹庙
2776,2853,汉口夕阳斜渡鸟，洞庭秋水远连天。,104,刘长卿,7086,自夏口至鹦鹉洲夕望岳阳寄源中丞
2777,2854,尘中见月心亦闲，况是清秋仙府间。,197,刘禹锡,71345,八月十五夜桃源玩月
2778,2855,白云映水摇空城，白露垂珠滴秋月。,247,李白,7852,金陵城西楼月下吟
2779,2857,残萤栖玉露，早雁拂金河。,267,许浑,70852,早秋三首·其一
2780,2858,秋气堪悲未必然，轻寒正是可人天。,361,杨万里,72370,秋凉晚步
2781,2859,诗成自写红叶，和恨寄东流。,588,晏几道,49280,诉衷情·凭觞静忆去年秋
2782,2860,采菱人语隔秋烟，波静如横练。,221,王恽,71404,平湖乐·采菱人语隔秋烟
2783,2861,星河秋一雁，砧杵夜千家。,473,韩翃,12344,酬程延秋夜即事见赠
2784,2862,故乡篱下菊，今日几花开。,393,江总,48167,于长安归还扬州九月九日行薇山亭赋韵 / 长安九日诗
2785,2863,何当载酒来，共醉重阳节。,757,孟浩然,7247,秋登兰山寄张五 / 九月九日岘山寄张子容
2786,2864,云物凄凉拂曙流，汉家宫阙动高秋。,10,赵嘏,29749,长安晚秋 / 秋望 / 秋夕
2787,2865,秋波落泗水，海色明徂徕。,247,李白,8119,鲁郡东石门送杜二甫
2788,2866,秋色从西来，苍然满关中。,113,岑参,9259,与高适薛据同登慈恩寺浮图
2789,2867,江皋楼观前朝寺，秋色入秦淮。,476,徐再思,69777,人月圆·甘露怀古
2790,2868,伫听寒声，云深无雁影。,164,周邦彦,71422,关河令·秋阴时晴渐向暝
2791,2869,新寒中酒敲窗雨，残香细袅秋情绪。,188,纳兰性德,71468,菩萨蛮·新寒中酒敲窗雨
2792,2870,秋鬓含霜白，衰颜倚酒红。,832,尹式,48179,别宋常侍
2793,2871,秋色到空闺，夜扫梧桐叶。,526,夏完淳,70706,卜算子·秋色到空闺
2794,2873,断虹霁雨，净秋空，山染修眉新绿。,268,黄庭坚,49867,念奴娇·断虹霁雨
2795,2874,桂魄飞来光射处，冷浸一天秋碧。,183,苏轼,49679,念奴娇·中秋
2796,2875,冷红叶叶下塘秋。长与行云共一舟。,30,姜夔,59322,忆王孙·番阳彭氏小楼作
2797,2876,小溪清水平如镜，一叶飞来浪细生。,3,徐玑,71397,秋行
2798,2877,秋容浅淡映重门，七节攒成雪满盆。,611,曹雪芹,71414,咏白海棠
2799,2878,红蓼渡头秋正雨，印沙鸥迹自成行，整鬟飘袖野风香。,342,薛昭蕴,71063,浣溪沙·红蓼渡头秋正雨
2800,2879,多少天涯未归客，尽借篱落看秋风。,532,唐寅,72129,菊花
2801,2880,寒更承夜永，凉夕向秋澄。,714,骆宾王,4015,送别
2802,2881,鹊飞山月曙，蝉噪野风秋。,275,上官仪,2473,入朝洛堤步月
2803,2882,菊花何太苦，遭此两重阳？,247,李白,8261,九月十日即事
2804,2883,秋风万里动，日暮黄云高。,113,岑参,9233,巩北秋兴寄崔明允
2805,2884,秋在水清山暮蝉，洛阳树色鸣皋烟。,437,王昌龄,6459,送狄宗亨
2806,2885,丹枫万叶碧云边，黄花千点幽岩下。,200,张抡,55273,踏莎行·秋入云山
2807,2886,梧桐真不甘衰谢，数叶迎风尚有声。,179,张耒,70947,夜坐
2808,2887,霜降碧天静，秋事促西风。,71,叶梦得,51982,水调歌头·九月望日与客习射西园余偶病不能射
2809,2888,夕阳鸟外，秋风原上，目断四天垂。,535,柳永,48305,少年游·长安古道马迟迟
2810,2889,绿蓑江上秋闻笛，红袖楼头夜倚栏。,611,曹雪芹,71573,香菱咏月·其三
2811,2890,金河秋半虏弦开，云外惊飞四散哀。,211,杜牧,27667,早雁
2812,2891,对此怀素心，千里共明月。,0,,71399,新秋晚眺
2813,2892,花门楼前见秋草，岂能贫贱相看老。,113,岑参,9331,凉州馆中与诸判官夜集
2814,2893,十二峰头秋草荒，冷烟寒月过瞿塘。,407,何景明,71015,竹枝词
2815,2894,未必素娥无怅恨，玉蟾清冷桂花孤。,432,晏殊,71826,中秋月
2816,2895,秋色冷并刀，一派酸风卷怒涛。,712,陈维崧,70724,南乡子·邢州道上作
2817,2896,吹到一片秋香，清辉了如雪。,188,纳兰性德,71832,琵琶仙·中秋
2818,2897,求得人间成小会，试把金尊傍菊丛。,432,晏殊,48587,破阵子·燕子欲归时节
2819,2898,秋夜访秋士，先闻水上音。,676,袁枚,71036,夜过借园见主人坐月下吹笛
2820,2899,天长雁影稀，月落山容瘦，冷清清暮秋时候。,191,卢挚,71349,沉醉东风·重九
2821,2900,昔看黄菊与君别，今听玄蝉我却回。,197,刘禹锡,18679,始闻秋风
2822,2901,早须清黠虏，无事莫经秋。,113,岑参,9456,送人赴安西
2823,2902,目断秋霄落雁，醉来时响空弦。,217,辛弃疾,57586,木兰花慢·滁州送范倅
2824,2903,秋已尽，日犹长，仲宣怀远更凄凉。,536,李清照,52853,鹧鸪天·寒日萧萧上琐窗
2825,2904,雨荒深院菊，霜倒半池莲。,474,杜甫,10887,宿赞公房
2826,2905,流星飞玉弹，宝剑落秋霜。,445,张玉娘,71319,从军行
2827,2906,明朝万一西风动，争向朱颜不耐秋。,588,晏几道,49139,鹧鸪天·守得莲开结伴游
2828,2907,此时瞻白兔，直欲数秋毫。,474,杜甫,11321,八月十五夜月二首
2829,2908,日夕凉风至，闻蝉但益悲。,757,孟浩然,7319,秦中感秋寄远上人 / 秦中寄远上人
2830,2909,闲鹭栖常早，秋花落更迟。,495,钱起,11826,谷口书斋寄杨补阙
2831,2910,重九开秋节，得一动宸仪。,355,韦安石,4930,奉和九日幸临渭亭登高应制得枝字
2832,2911,山色遥连秦树晚，砧声近报汉宫秋。,473,韩翃,12416,同题仙游观
2833,2912,渐秋阑、雪清玉瘦，向人无限依依。,536,李清照,52795,多丽·咏白菊
2834,2913,欹枕数秋天，蟾蜍下早弦。,188,纳兰性德,71454,菩萨蛮·萧萧几叶风兼雨
2835,2914,凉叶萧萧散雨声，虚堂淅淅掩霜清。,600,元好问,71391,秋怀
2836,2915,三千年事残鸦外，无言倦凭秋树。,670,吴文英,62228,齐天乐·与冯深居登禹陵
2837,2916,凭阑久，金波渐转，白露点苍苔。,125,秦观,50237,满庭芳·碧水惊秋
2838,2917,秋天一夜静无云，断续鸿声到晓闻。,348,张仲素,71410,秋闺思二首
2839,2918,桂花浮玉，正月满天街，夜凉如洗。,21,文征明,71834,念奴娇·中秋对月
2840,2919,远村秋色如画，红树间疏黄。,432,晏殊,48651,诉衷情·芙蓉金菊斗馨香
2841,2920,凭画槛，雨洗秋浓人淡。,763,厉鹗,70770,谒金门·七月既望湖上雨后作
2842,2921,黄花深巷，红叶低窗，凄凉一片秋声。,442,蒋捷,64081,声声慢·秋声
2843,2922,漠漠秋云起，稍稍夜寒生。,665,白居易,21647,微雨夜行
2844,2923,青天蜀道难，红叶吴江冷。,394,张可久,71429,普天乐·秋怀
2845,2924,白雁乱飞秋似雪，清露生凉夜。,8,吴西逸,69760,清江引·秋居
2846,2925,黄河水绕汉宫墙，河上秋风雁几行。,146,李梦阳,69208,秋望
2847,2926,塞上秋风鼓角，城头落日旌旗。,600,元好问,72105,江月晃重山·初到嵩山时作
2848,2927,秋霜切玉剑，落日明珠袍。,247,李白,7777,白马篇
2849,2928,深秋绝塞谁相忆，木叶萧萧。,188,纳兰性德,71859,采桑子·九日
2850,2929,天秋日正中，水碧无尘埃。,646,柳宗元,18276,湘口馆潇湘二水所会
2851,2930,蒂有余香金淡泊，枝无全叶翠离披。,611,曹雪芹,72128,残菊
2852,2931,浓雾知秋晨气润，薄云遮日午阴凉，不须飞盖护戎装。,529,范成大,56279,浣溪沙·江村道中
2853,2932,寂历秋江渔火稀，起看残月映林微。,354,汤显祖,69221,江宿
2854,2933,客睡何曾著，秋天不肯明。,474,杜甫,11059,客夜
2855,2934,银箭金壶漏水多，起看秋月坠江波。,247,李白,1517,乌栖曲
2856,2935,秋晓上莲峰，高蹑倚天青壁。,272,陆游,56004,好事近·秋晓上莲峰
2857,2936,问篱边黄菊，知为谁开。,125,秦观,50237,满庭芳·碧水惊秋
2858,2937,秋晚佳晨重物华，高台复帐驻鸣笳。,596,宋祁,71839,九日置酒
2859,2938,无限枝头好颜色，可怜开不为重阳。,722,丘浚,72124,咏菊
2860,2939,携壶酌流霞，搴菊泛寒荣。,247,李白,8259,九日
2861,2940,萋萋芳草小楼西，云压雁声低。,152,刘基,72050,眼儿媚·秋思
2862,2941,一点烽传散关信，两行雁带杜陵秋。,272,陆游,71409,秋晚登城北楼
2863,2942,自有多情处，明月挂南楼。,697,米芾,50368,水调歌头·中秋
2864,2943,惟有河边雁，秋来南向飞。,662,庾信,48158,重别周尚书
2865,2944,张翰江东去，正值秋风时。,247,李白,8097,送张舍人之江东
2866,2945,杪秋霜露重，晨起行幽谷。,646,柳宗元,18295,秋晓行南谷经荒村
2867,2946,是天外空汗漫，但长风、浩浩送中秋。,217,辛弃疾,57758,木兰花慢·中秋饮酒
2868,2947,凤林关里水东流，白草黄榆六十秋。,390,张籍,71765,凉州词三首·其三
2869,2948,官河水静阑干暖，徙倚斜阳怨晚秋。,729,史达祖,59917,鹧鸪天·卫县道中有怀其人
2870,2949,秋已无多，早是败荷衰柳。,480,潘希白,68175,大有·九日
2871,2950,秋风吹地百草干，华容碧影生晚寒。,349,李贺,20420,开愁歌
2872,2951,今日暂同芳菊酒，明朝应作断蓬飞。,447,王之涣,13038,九日送别
2873,2952,辞君向天姥，拂石卧秋霜。,247,李白,8077,别储邕之剡中
